Datetime,Close,High,Low,Open,Volume
2025-10-03 13:54:00+00:00,31.149999618530273,31.15999984741211,31.110000610351562,31.15999984741211,76500
2025-10-03 13:55:00+00:00,31.139999389648438,31.170000076293945,31.139999389648438,31.149999618530273,22600
2025-10-03 13:56:00+00:00,31.149999618530273,31.15999984741211,31.1299991607666,31.15999984741211,33300
2025-10-03 13:57:00+00:00,31.149999618530273,31.15999984741211,31.139999389648438,31.149999618530273,3000
2025-10-03 13:58:00+00:00,31.149999618530273,31.15999984741211,31.139999389648438,31.139999389648438,5500
2025-10-03 13:59:00+00:00,31.15999984741211,31.15999984741211,31.139999389648438,31.139999389648438,13600
2025-10-03 14:00:00+00:00,31.149999618530273,31.15999984741211,31.139999389648438,31.15999984741211,30800
2025-10-03 14:01:00+00:00,31.1299991607666,31.149999618530273,31.1299991607666,31.149999618530273,2100
2025-10-03 14:02:00+00:00,31.1299991607666,31.139999389648438,31.1200008392334,31.1299991607666,28600
2025-10-03 14:03:00+00:00,31.139999389648438,31.149999618530273,31.110000610351562,31.1299991607666,22000
2025-10-03 14:04:00+00:00,31.1299991607666,31.139999389648438,31.1200008392334,31.1299991607666,29600
2025-10-03 14:05:00+00:00,31.1299991607666,31.139999389648438,31.1200008392334,31.1200008392334,31900
2025-10-03 14:06:00+00:00,31.1299991607666,31.149999618530273,31.1200008392334,31.139999389648438,12000
2025-10-03 14:07:00+00:00,31.149999618530273,31.149999618530273,31.1299991607666,31.1299991607666,16500
2025-10-03 14:08:00+00:00,31.149999618530273,31.149999618530273,31.1299991607666,31.139999389648438,4000
2025-10-03 14:09:00+00:00,31.149999618530273,31.149999618530273,31.1299991607666,31.149999618530273,8200
2025-10-03 14:10:00+00:00,31.200000762939453,31.200000762939453,31.139999389648438,31.139999389648438,109100
2025-10-03 14:11:00+00:00,31.190000534057617,31.209999084472656,31.170000076293945,31.200000762939453,33800
2025-10-03 14:12:00+00:00,31.190000534057617,31.190000534057617,31.170000076293945,31.190000534057617,15900
2025-10-03 14:13:00+00:00,31.15999984741211,31.190000534057617,31.15999984741211,31.190000534057617,19100
2025-10-03 14:14:00+00:00,31.15999984741211,31.170000076293945,31.149999618530273,31.15999984741211,19000
2025-10-03 14:15:00+00:00,31.149999618530273,31.15999984741211,31.1299991607666,31.15999984741211,29700
2025-10-03 14:16:00+00:00,31.15999984741211,31.15999984741211,31.139999389648438,31.149999618530273,9100
2025-10-03 14:17:00+00:00,31.15999984741211,31.170000076293945,31.149999618530273,31.15999984741211,56700
2025-10-03 14:18:00+00:00,31.170000076293945,31.170000076293945,31.15999984741211,31.15999984741211,7500
2025-10-03 14:19:00+00:00,31.200000762939453,31.200000762939453,31.15999984741211,31.170000076293945,93600
2025-10-03 14:20:00+00:00,31.190000534057617,31.190000534057617,31.170000076293945,31.18000030517578,32700
2025-10-03 14:21:00+00:00,31.18000030517578,31.190000534057617,31.15999984741211,31.18000030517578,9300
2025-10-03 14:22:00+00:00,31.170000076293945,31.18000030517578,31.170000076293945,31.170000076293945,700
2025-10-03 14:23:00+00:00,31.170000076293945,31.18000030517578,31.15999984741211,31.170000076293945,22700
2025-10-03 14:24:00+00:00,31.15999984741211,31.170000076293945,31.149999618530273,31.170000076293945,58600
2025-10-03 14:25:00+00:00,31.18000030517578,31.190000534057617,31.15999984741211,31.15999984741211,21500
2025-10-03 14:26:00+00:00,31.209999084472656,31.219999313354492,31.170000076293945,31.170000076293945,67300
2025-10-03 14:27:00+00:00,31.200000762939453,31.209999084472656,31.200000762939453,31.209999084472656,8000
2025-10-03 14:28:00+00:00,31.209999084472656,31.219999313354492,31.190000534057617,31.200000762939453,20900
2025-10-03 14:29:00+00:00,31.219999313354492,31.229999542236328,31.200000762939453,31.209999084472656,15400
2025-10-03 14:30:00+00:00,31.219999313354492,31.229999542236328,31.200000762939453,31.219999313354492,12100
2025-10-03 14:31:00+00:00,31.209999084472656,31.219999313354492,31.200000762939453,31.200000762939453,3200
2025-10-03 14:32:00+00:00,31.200000762939453,31.209999084472656,31.190000534057617,31.200000762939453,6600
2025-10-03 14:33:00+00:00,31.149999618530273,31.200000762939453,31.139999389648438,31.200000762939453,123000
2025-10-03 14:34:00+00:00,31.149999618530273,31.15999984741211,31.139999389648438,31.139999389648438,8900
2025-10-03 14:35:00+00:00,31.15999984741211,31.15999984741211,31.149999618530273,31.149999618530273,2900
2025-10-03 14:36:00+00:00,31.149999618530273,31.170000076293945,31.149999618530273,31.15999984741211,18000
2025-10-03 14:37:00+00:00,31.149999618530273,31.170000076293945,31.1200008392334,31.170000076293945,63300
2025-10-03 14:38:00+00:00,31.110000610351562,31.15999984741211,31.100000381469727,31.149999618530273,154600
2025-10-03 14:39:00+00:00,31.09000015258789,31.110000610351562,31.059999465942383,31.110000610351562,314200
2025-10-03 14:40:00+00:00,31.09000015258789,31.110000610351562,31.079999923706055,31.100000381469727,27700
2025-10-03 14:41:00+00:00,31.110000610351562,31.110000610351562,31.09000015258789,31.09000015258789,10100
2025-10-03 14:42:00+00:00,31.110000610351562,31.110000610351562,31.09000015258789,31.110000610351562,27300
2025-10-03 14:43:00+00:00,31.110000610351562,31.110000610351562,31.079999923706055,31.110000610351562,99900
2025-10-03 14:44:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.100000381469727,4300
2025-10-03 14:45:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.1200008392334,14500
2025-10-03 14:46:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.1200008392334,1800
2025-10-03 14:47:00+00:00,31.1200008392334,31.139999389648438,31.110000610351562,31.1200008392334,66100
2025-10-03 14:48:00+00:00,31.1200008392334,31.1299991607666,31.110000610351562,31.1299991607666,8300
2025-10-03 14:49:00+00:00,31.1299991607666,31.1299991607666,31.100000381469727,31.110000610351562,30100
2025-10-03 14:50:00+00:00,31.139999389648438,31.139999389648438,31.110000610351562,31.1200008392334,60300
2025-10-03 14:51:00+00:00,31.1299991607666,31.139999389648438,31.1200008392334,31.1200008392334,22800
2025-10-03 14:52:00+00:00,31.139999389648438,31.139999389648438,31.1200008392334,31.1299991607666,50900
2025-10-03 14:53:00+00:00,31.139999389648438,31.139999389648438,31.110000610351562,31.1299991607666,46800
2025-10-03 14:54:00+00:00,31.1200008392334,31.139999389648438,31.1200008392334,31.139999389648438,24500
2025-10-03 14:55:00+00:00,31.139999389648438,31.139999389648438,31.110000610351562,31.1299991607666,40600
2025-10-03 14:56:00+00:00,31.139999389648438,31.139999389648438,31.1200008392334,31.139999389648438,9100
2025-10-03 14:57:00+00:00,31.1299991607666,31.139999389648438,31.1200008392334,31.139999389648438,19700
2025-10-03 14:58:00+00:00,31.1299991607666,31.1299991607666,31.1200008392334,31.1299991607666,5900
2025-10-03 14:59:00+00:00,31.1299991607666,31.1299991607666,31.110000610351562,31.1200008392334,18700
2025-10-03 15:00:00+00:00,31.1299991607666,31.139999389648438,31.110000610351562,31.1200008392334,11400
2025-10-03 15:01:00+00:00,31.1299991607666,31.139999389648438,31.1299991607666,31.1299991607666,7300
2025-10-03 15:02:00+00:00,31.139999389648438,31.139999389648438,31.1299991607666,31.139999389648438,4800
2025-10-03 15:03:00+00:00,31.139999389648438,31.139999389648438,31.1299991607666,31.139999389648438,6400
2025-10-03 15:04:00+00:00,31.1200008392334,31.139999389648438,31.1200008392334,31.139999389648438,13200
2025-10-03 15:05:00+00:00,31.1299991607666,31.1299991607666,31.1200008392334,31.1200008392334,15400
2025-10-03 15:06:00+00:00,31.100000381469727,31.1299991607666,31.100000381469727,31.1299991607666,23000
2025-10-03 15:07:00+00:00,31.110000610351562,31.110000610351562,31.100000381469727,31.100000381469727,15700
2025-10-03 15:08:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.110000610351562,11100
2025-10-03 15:09:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.1200008392334,2100
2025-10-03 15:10:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,11600
2025-10-03 15:11:00+00:00,31.110000610351562,31.1200008392334,31.100000381469727,31.110000610351562,3600
2025-10-03 15:12:00+00:00,31.1299991607666,31.1299991607666,31.100000381469727,31.110000610351562,12900
2025-10-03 15:13:00+00:00,31.139999389648438,31.139999389648438,31.1200008392334,31.1299991607666,18700
2025-10-03 15:14:00+00:00,31.139999389648438,31.139999389648438,31.1299991607666,31.1299991607666,13900
2025-10-03 15:15:00+00:00,31.139999389648438,31.139999389648438,31.1200008392334,31.139999389648438,20700
2025-10-03 15:16:00+00:00,31.139999389648438,31.139999389648438,31.1299991607666,31.139999389648438,16700
2025-10-03 15:17:00+00:00,31.139999389648438,31.139999389648438,31.1200008392334,31.139999389648438,1000
2025-10-03 15:18:00+00:00,31.1200008392334,31.1299991607666,31.1200008392334,31.1299991607666,1800
2025-10-03 15:19:00+00:00,31.1299991607666,31.1299991607666,31.1200008392334,31.1299991607666,10700
2025-10-03 15:20:00+00:00,31.1299991607666,31.1299991607666,31.110000610351562,31.1299991607666,4800
2025-10-03 15:21:00+00:00,31.1299991607666,31.1299991607666,31.110000610351562,31.1200008392334,6900
2025-10-03 15:22:00+00:00,31.1299991607666,31.139999389648438,31.1200008392334,31.1299991607666,52400
2025-10-03 15:23:00+00:00,31.139999389648438,31.139999389648438,31.1299991607666,31.1299991607666,900
2025-10-03 15:24:00+00:00,31.149999618530273,31.149999618530273,31.1299991607666,31.139999389648438,121600
2025-10-03 15:25:00+00:00,31.149999618530273,31.149999618530273,31.1299991607666,31.1299991607666,10600
2025-10-03 15:26:00+00:00,31.1299991607666,31.149999618530273,31.1200008392334,31.139999389648438,14800
2025-10-03 15:27:00+00:00,31.1299991607666,31.139999389648438,31.1299991607666,31.139999389648438,2100
2025-10-03 15:28:00+00:00,31.149999618530273,31.149999618530273,31.1299991607666,31.1299991607666,42000
2025-10-03 15:29:00+00:00,31.15999984741211,31.15999984741211,31.149999618530273,31.149999618530273,31000
2025-10-03 15:30:00+00:00,31.139999389648438,31.15999984741211,31.139999389648438,31.149999618530273,7900
2025-10-03 15:31:00+00:00,31.1200008392334,31.149999618530273,31.1200008392334,31.139999389648438,58500
2025-10-03 15:32:00+00:00,31.139999389648438,31.139999389648438,31.1200008392334,31.1299991607666,3600
2025-10-03 15:33:00+00:00,31.110000610351562,31.1299991607666,31.110000610351562,31.1299991607666,13400
2025-10-03 15:34:00+00:00,31.1200008392334,31.1299991607666,31.110000610351562,31.110000610351562,4500
2025-10-03 15:35:00+00:00,31.100000381469727,31.1200008392334,31.100000381469727,31.1200008392334,18000
2025-10-03 15:36:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.110000610351562,26400
2025-10-03 15:37:00+00:00,31.110000610351562,31.1200008392334,31.100000381469727,31.100000381469727,8100
2025-10-03 15:38:00+00:00,31.110000610351562,31.110000610351562,31.100000381469727,31.100000381469727,25800
2025-10-03 15:39:00+00:00,31.1200008392334,31.1200008392334,31.09000015258789,31.110000610351562,11500
2025-10-03 15:40:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,2800
2025-10-03 15:41:00+00:00,31.110000610351562,31.1200008392334,31.100000381469727,31.1200008392334,10900
2025-10-03 15:42:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,7100
2025-10-03 15:43:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,2200
2025-10-03 15:44:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,1600
2025-10-03 15:45:00+00:00,31.1200008392334,31.1299991607666,31.110000610351562,31.1200008392334,20600
2025-10-03 15:46:00+00:00,31.110000610351562,31.139999389648438,31.110000610351562,31.1299991607666,19100
2025-10-03 15:47:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,1400
2025-10-03 15:48:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.1200008392334,5000
2025-10-03 15:49:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,1400
2025-10-03 15:50:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,11600
2025-10-03 15:51:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.1200008392334,8900
2025-10-03 15:52:00+00:00,31.110000610351562,31.1200008392334,31.110000610351562,31.110000610351562,3000
2025-10-03 15:53:00+00:00,31.1200008392334,31.1299991607666,31.110000610351562,31.1200008392334,39800
2025-10-03 15:54:00+00:00,31.1200008392334,31.1299991607666,31.100000381469727,31.1299991607666,117200
2025-10-03 15:55:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.1200008392334,6700
2025-10-03 15:56:00+00:00,31.110000610351562,31.1200008392334,31.100000381469727,31.100000381469727,9800
2025-10-03 15:57:00+00:00,31.1299991607666,31.139999389648438,31.1200008392334,31.1200008392334,22300
2025-10-03 15:58:00+00:00,31.110000610351562,31.1299991607666,31.110000610351562,31.1299991607666,5000
2025-10-03 15:59:00+00:00,31.1299991607666,31.1299991607666,31.1200008392334,31.1200008392334,4100
2025-10-03 16:00:00+00:00,31.1299991607666,31.1299991607666,31.1200008392334,31.1299991607666,2400
2025-10-03 16:01:00+00:00,31.1299991607666,31.1299991607666,31.1200008392334,31.1200008392334,13200
2025-10-03 16:02:00+00:00,31.1299991607666,31.1299991607666,31.1200008392334,31.1200008392334,2800
2025-10-03 16:03:00+00:00,31.1299991607666,31.1299991607666,31.1200008392334,31.1299991607666,16000
2025-10-03 16:04:00+00:00,31.1200008392334,31.1299991607666,31.1200008392334,31.1299991607666,3300
2025-10-03 16:05:00+00:00,31.1200008392334,31.1299991607666,31.1200008392334,31.1200008392334,1000
2025-10-03 16:06:00+00:00,31.110000610351562,31.1299991607666,31.110000610351562,31.1299991607666,21300
2025-10-03 16:07:00+00:00,31.110000610351562,31.1299991607666,31.100000381469727,31.1200008392334,37100
2025-10-03 16:08:00+00:00,31.110000610351562,31.1200008392334,31.100000381469727,31.110000610351562,7700
2025-10-03 16:09:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,3200
2025-10-03 16:10:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.110000610351562,15300
2025-10-03 16:11:00+00:00,31.110000610351562,31.1200008392334,31.100000381469727,31.100000381469727,17800
2025-10-03 16:12:00+00:00,31.1200008392334,31.1299991607666,31.110000610351562,31.110000610351562,18100
2025-10-03 16:13:00+00:00,31.100000381469727,31.1200008392334,31.100000381469727,31.100000381469727,4600
2025-10-03 16:14:00+00:00,31.100000381469727,31.1200008392334,31.100000381469727,31.1200008392334,4400
2025-10-03 16:15:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.1200008392334,5900
2025-10-03 16:16:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.1200008392334,26600
2025-10-03 16:17:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.100000381469727,4500
2025-10-03 16:18:00+00:00,31.1299991607666,31.139999389648438,31.100000381469727,31.1200008392334,67000
2025-10-03 16:19:00+00:00,31.139999389648438,31.139999389648438,31.1299991607666,31.139999389648438,7900
2025-10-03 16:20:00+00:00,31.149999618530273,31.149999618530273,31.1200008392334,31.1299991607666,37500
2025-10-03 16:21:00+00:00,31.139999389648438,31.149999618530273,31.1200008392334,31.139999389648438,8400
2025-10-03 16:22:00+00:00,31.1200008392334,31.139999389648438,31.110000610351562,31.139999389648438,36700
2025-10-03 16:23:00+00:00,31.110000610351562,31.1200008392334,31.100000381469727,31.1200008392334,1600
2025-10-03 16:24:00+00:00,31.110000610351562,31.1200008392334,31.100000381469727,31.1200008392334,21000
2025-10-03 16:25:00+00:00,31.100000381469727,31.1200008392334,31.100000381469727,31.110000610351562,41200
2025-10-03 16:26:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.100000381469727,7300
2025-10-03 16:27:00+00:00,31.100000381469727,31.1200008392334,31.100000381469727,31.110000610351562,7800
2025-10-03 16:28:00+00:00,31.100000381469727,31.1200008392334,31.100000381469727,31.100000381469727,1500
2025-10-03 16:29:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.1200008392334,800
2025-10-03 16:30:00+00:00,31.110000610351562,31.1200008392334,31.09000015258789,31.1200008392334,39300
2025-10-03 16:31:00+00:00,31.110000610351562,31.110000610351562,31.09000015258789,31.100000381469727,10800
2025-10-03 16:32:00+00:00,31.110000610351562,31.1200008392334,31.09000015258789,31.110000610351562,31400
2025-10-03 16:33:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,15300
2025-10-03 16:34:00+00:00,31.110000610351562,31.1200008392334,31.100000381469727,31.1200008392334,3500
2025-10-03 16:35:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.100000381469727,7000
2025-10-03 16:36:00+00:00,31.110000610351562,31.1200008392334,31.110000610351562,31.1200008392334,1000
2025-10-03 16:37:00+00:00,31.1200008392334,31.139999389648438,31.1200008392334,31.1200008392334,15500
2025-10-03 16:38:00+00:00,31.1200008392334,31.139999389648438,31.1200008392334,31.139999389648438,3900
2025-10-03 16:39:00+00:00,31.139999389648438,31.139999389648438,31.110000610351562,31.1200008392334,18900
2025-10-03 16:40:00+00:00,31.139999389648438,31.139999389648438,31.1299991607666,31.1299991607666,2500
2025-10-03 16:41:00+00:00,31.149999618530273,31.15999984741211,31.1299991607666,31.1299991607666,192500
2025-10-03 16:42:00+00:00,31.149999618530273,31.15999984741211,31.139999389648438,31.139999389648438,34500
2025-10-03 16:43:00+00:00,31.139999389648438,31.149999618530273,31.1299991607666,31.139999389648438,17700
2025-10-03 16:44:00+00:00,31.139999389648438,31.149999618530273,31.1299991607666,31.139999389648438,12400
2025-10-03 16:45:00+00:00,31.1299991607666,31.149999618530273,31.1299991607666,31.149999618530273,15900
2025-10-03 16:46:00+00:00,31.1200008392334,31.149999618530273,31.1200008392334,31.149999618530273,24200
2025-10-03 16:47:00+00:00,31.139999389648438,31.139999389648438,31.1200008392334,31.1200008392334,23000
2025-10-03 16:48:00+00:00,31.149999618530273,31.149999618530273,31.1299991607666,31.139999389648438,16500
2025-10-03 16:49:00+00:00,31.1299991607666,31.149999618530273,31.1299991607666,31.1299991607666,9500
2025-10-03 16:50:00+00:00,31.1299991607666,31.139999389648438,31.1299991607666,31.139999389648438,13500
2025-10-03 16:51:00+00:00,31.1200008392334,31.139999389648438,31.1200008392334,31.139999389648438,42100
2025-10-03 16:52:00+00:00,31.1200008392334,31.1299991607666,31.110000610351562,31.110000610351562,17200
2025-10-03 16:53:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.1200008392334,3000
2025-10-03 16:54:00+00:00,31.110000610351562,31.1200008392334,31.110000610351562,31.1200008392334,900
2025-10-03 16:55:00+00:00,31.1200008392334,31.1200008392334,31.110000610351562,31.110000610351562,6200
2025-10-03 16:56:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.110000610351562,20000
2025-10-03 16:57:00+00:00,31.110000610351562,31.1200008392334,31.09000015258789,31.1200008392334,54400
2025-10-03 16:58:00+00:00,31.110000610351562,31.110000610351562,31.09000015258789,31.09000015258789,16800
2025-10-03 16:59:00+00:00,31.100000381469727,31.110000610351562,31.079999923706055,31.100000381469727,131700
2025-10-03 17:00:00+00:00,31.079999923706055,31.09000015258789,31.06999969482422,31.079999923706055,38000
2025-10-03 17:01:00+00:00,31.079999923706055,31.079999923706055,31.059999465942383,31.06999969482422,16400
2025-10-03 17:02:00+00:00,31.079999923706055,31.09000015258789,31.06999969482422,31.079999923706055,19100
2025-10-03 17:03:00+00:00,31.09000015258789,31.09000015258789,31.06999969482422,31.079999923706055,25000
2025-10-03 17:04:00+00:00,31.079999923706055,31.09000015258789,31.06999969482422,31.09000015258789,13900
2025-10-03 17:05:00+00:00,31.09000015258789,31.09000015258789,31.06999969482422,31.079999923706055,21400
2025-10-03 17:06:00+00:00,31.100000381469727,31.100000381469727,31.079999923706055,31.09000015258789,2800
2025-10-03 17:07:00+00:00,31.100000381469727,31.100000381469727,31.079999923706055,31.100000381469727,15700
2025-10-03 17:08:00+00:00,31.100000381469727,31.110000610351562,31.079999923706055,31.100000381469727,38300
2025-10-03 17:09:00+00:00,31.110000610351562,31.110000610351562,31.100000381469727,31.100000381469727,7100
2025-10-03 17:10:00+00:00,31.110000610351562,31.110000610351562,31.100000381469727,31.110000610351562,4900
2025-10-03 17:11:00+00:00,31.110000610351562,31.110000610351562,31.09000015258789,31.100000381469727,11700
2025-10-03 17:12:00+00:00,31.100000381469727,31.1200008392334,31.100000381469727,31.100000381469727,22900
2025-10-03 17:13:00+00:00,31.100000381469727,31.110000610351562,31.100000381469727,31.110000610351562,4900
2025-10-03 17:14:00+00:00,31.09000015258789,31.110000610351562,31.09000015258789,31.100000381469727,9600
2025-10-03 17:15:00+00:00,31.09000015258789,31.110000610351562,31.09000015258789,31.110000610351562,23000
2025-10-03 17:16:00+00:00,31.110000610351562,31.110000610351562,31.09000015258789,31.100000381469727,3000
2025-10-03 17:17:00+00:00,31.110000610351562,31.110000610351562,31.100000381469727,31.100000381469727,5800
2025-10-03 17:18:00+00:00,31.100000381469727,31.110000610351562,31.100000381469727,31.100000381469727,3500
2025-10-03 17:19:00+00:00,31.1200008392334,31.1200008392334,31.100000381469727,31.110000610351562,12500
2025-10-03 17:20:00+00:00,31.110000610351562,31.1200008392334,31.110000610351562,31.1200008392334,1800
2025-10-03 17:21:00+00:00,31.110000610351562,31.1200008392334,31.110000610351562,31.1200008392334,3100
2025-10-03 17:22:00+00:00,31.100000381469727,31.1200008392334,31.100000381469727,31.110000610351562,19200
2025-10-03 17:23:00+00:00,31.110000610351562,31.1200008392334,31.100000381469727,31.1200008392334,3500
2025-10-03 17:24:00+00:00,31.100000381469727,31.1200008392334,31.100000381469727,31.1200008392334,7000
2025-10-03 17:25:00+00:00,31.09000015258789,31.110000610351562,31.09000015258789,31.100000381469727,11200
2025-10-03 17:26:00+00:00,31.1200008392334,31.139999389648438,31.09000015258789,31.09000015258789,72300
2025-10-03 17:27:00+00:00,31.149999618530273,31.149999618530273,31.1200008392334,31.1299991607666,119100
2025-10-03 17:28:00+00:00,31.1299991607666,31.149999618530273,31.110000610351562,31.139999389648438,43500
2025-10-03 17:29:00+00:00,31.1299991607666,31.1299991607666,31.110000610351562,31.1200008392334,4300
2025-10-03 17:30:00+00:00,31.1299991607666,31.1299991607666,31.110000610351562,31.110000610351562,3500
2025-10-03 17:31:00+00:00,31.1299991607666,31.1299991607666,31.1200008392334,31.1200008392334,2500
